TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,CFID,CFPARAMS
1610612749,Milwaukee Bucks,82,42,40,0.512,3971.0,104.9,106.4,104.9,106.1,0.0,0.3,0.583,1.51,17.1,0.327,0.667,0.497,0.158,0.494,0.539,95.5,94.3,0.498,1,15,15,15,2,3,26,16,21,13,14,10,27,20,9,5,5,20,15,10,Milwaukee Bucks
1610612750,Minnesota Timberwolves,82,50,32,0.61,3981.0,103.4,104.2,100.2,101.7,3.2,2.5,0.684,1.94,19.8,0.318,0.696,0.507,0.147,0.485,0.525,94.4,93.38,0.531,1,8,8,8,1,8,12,10,3,1,1,16,9,8,5,13,14,22,9,10,Minnesota Timberwolves
1610612751,New Jersey Nets,82,31,51,0.378,3966.0,102.3,102.7,103.3,103.9,-1.0,-1.2,0.567,1.51,15.8,0.298,0.657,0.472,0.143,0.468,0.517,95.1,94.65,0.479,1,23,23,23,7,15,19,21,23,12,25,23,28,28,2,22,21,16,21,10,New Jersey Nets
1610612752,New York Knicks,82,50,32,0.61,3966.0,99.8,100.9,98.1,99.4,1.7,1.5,0.548,1.32,15.8,0.277,0.699,0.496,0.16,0.482,0.527,91.7,90.56,0.507,1,8,8,8,7,22,5,12,26,23,23,28,5,21,13,15,12,29,12,10,New York Knicks
1610612753,Orlando Magic,82,41,41,0.5,3951.0,99.4,101.0,98.9,100.3,0.5,0.8,0.539,1.18,15.3,0.344,0.669,0.506,0.178,0.473,0.516,100.2,98.71,0.497,1,17,17,17,22,21,9,15,27,27,27,2,26,9,26,21,23,2,16,10,Orlando Magic
1610612755,Philadelphia 76ers,82,49,33,0.598,3966.0,98.5,99.8,97.5,98.2,0.9,1.6,0.607,1.42,16.6,0.335,0.68,0.504,0.165,0.457,0.501,95.3,94.31,0.508,1,10,10,10,7,25,4,11,15,18,17,4,18,12,20,27,26,19,11,10,Philadelphia 76ers
1610612756,Phoenix Suns,82,53,29,0.646,3961.0,101.8,102.7,96.2,97.3,5.6,5.4,0.678,1.53,18.8,0.316,0.676,0.5,0.173,0.491,0.532,96.7,95.7,0.542,1,5,5,5,14,14,3,4,4,11,3,17,21,16,24,7,9,10,6,10,Phoenix Suns
1610612757,Portland Trail Blazers,82,59,23,0.72,3956.0,105.1,106.5,97.7,99.5,7.4,7.0,0.637,1.55,18.2,0.335,0.693,0.523,0.166,0.501,0.546,92.4,91.05,0.559,1,2,2,2,19,2,7,2,9,10,6,3,11,1,21,2,3,26,2,10,Portland Trail Blazers
1610612758,Sacramento Kings,82,44,38,0.537,3961.0,101.9,103.6,99.9,100.6,2.0,2.9,0.596,1.47,16.9,0.308,0.679,0.493,0.159,0.486,0.526,101.9,100.75,0.513,1,14,14,14,18,10,10,8,17,16,15,19,19,24,11,12,13,1,10,10,Sacramento Kings
1610612759,San Antonio Spurs,82,53,29,0.646,3971.0,102.8,103.5,95.7,97.0,7.1,6.4,0.616,1.48,17.3,0.301,0.703,0.512,0.162,0.488,0.535,93.1,92.13,0.556,1,5,5,5,2,11,2,3,12,15,11,22,4,5,15,10,7,24,3,10,San Antonio Spurs
1610612760,Seattle SuperSonics,82,45,37,0.549,3956.0,102.6,104.0,101.8,103.1,0.8,1.0,0.604,1.63,17.2,0.312,0.673,0.491,0.147,0.487,0.52,96.0,94.76,0.496,1,12,12,12,21,9,17,14,16,6,13,18,24,26,6,11,18,14,17,10,Seattle SuperSonics
1610612761,Toronto Raptors,82,45,37,0.549,3951.0,101.8,102.6,101.7,102.8,0.0,-0.1,0.653,1.71,17.7,0.324,0.686,0.499,0.146,0.464,0.511,95.2,94.33,0.5,1,12,12,12,22,16,16,17,5,2,7,13,15,18,4,24,24,18,14,10,Toronto Raptors
1610612762,Utah Jazz,82,55,27,0.671,3951.0,104.0,105.7,99.8,101.1,4.2,4.6,0.689,1.67,19.1,0.329,0.698,0.516,0.163,0.49,0.54,92.2,90.85,0.551,1,4,4,4,22,4,11,6,2,5,2,7,7,4,17,9,4,28,4,10,Utah Jazz
1610612763,Vancouver Grizzlies,82,22,60,0.268,3971.0,99.7,100.7,105.3,106.7,-5.6,-6.0,0.588,1.23,16.1,0.326,0.679,0.501,0.181,0.474,0.524,93.5,92.48,0.457,1,26,26,26,2,23,28,26,20,25,21,11,20,15,28,20,16,23,26,10,Vancouver Grizzlies
1610612764,Washington Wizards,82,29,53,0.354,3961.0,100.7,101.7,104.1,105.1,-3.4,-3.4,0.588,1.34,16.4,0.329,0.686,0.506,0.17,0.476,0.521,95.3,94.36,0.471,1,24,24,24,14,20,23,23,19,21,18,8,16,10,23,17,17,17,24,10,Washington Wizards
